"Num_Acc","an","mois","jour","hrmn","lum","agg","int","atm","col","com","adr","gps","lat","long","dep"
201600003951,16,12,16,1430,1,1,1,1,6,251,"","M",4374480,"54544",320
201600003952,16,4,17,2230,5,2,1,1,6,83,"D930","M",4380220,"43371",320
201600003953,16,7,23,1815,1,2,3,1,3,292,"D931","M",4390460,"29760",320
201600003954,16,7,27,630,2,1,1,1,6,196,"","M",4383410,"43674",320
201600003955,16,7,30,730,1,1,1,1,7,107,"","M",4397190,"40495",320
201600003956,16,10,8,145,3,1,1,1,6,194,"","M",4393460,"30670",320
201600003957,16,11,6,1500,1,1,1,7,6,290,"","M",4397080,"22214",320
201600003958,16,11,28,1030,1,1,1,1,7,143,"","M",4400850,"43792",320
201600003959,16,12,5,830,1,1,1,1,6,351,"","M",4384920,"28903",320
201600003960,16,12,17,1645,1,1,1,1,5,107,"","M",4396950,"40177",320
201600003961,16,2,16,1615,1,1,2,1,3,96,"","M",4395660,"-2135",320
201600003962,16,4,15,1130,1,1,3,1,3,274,"","M",4381870,"-13908",320
201600003963,16,5,4,800,1,1,3,1,2,246,"","M",4385490,"-13150",320
201600003964,16,5,22,1645,1,1,1,6,6,264,"","M",4390300,"-8516",320
201600003965,16,7,15,500,3,1,1,1,6,64,"","M",4388860,"14662",320
201600003966,16,9,27,1715,1,1,1,1,1,96,"","M",4393000,"-7179",320
201600003967,16,10,6,2230,3,1,1,1,6,79,"","M",4397090,"14095",320
201600003968,16,10,11,1115,1,1,1,1,6,340,"","M",4387520,"3383",320
201600003969,16,10,17,730,3,1,1,1,2,211,"","M",4386570,"-6858",320
201600003970,16,10,24,1030,1,1,4,1,3,119,"","M",4383560,"15154",320
201600003971,16,12,3,1615,1,1,1,7,1,246,"","M",4384250,"-11532",320
201600003972,16,12,16,1230,1,1,1,1,3,227,"","M",4379490,"7887",320
201600003973,16,1,19,1145,1,1,1,1,7,253,"","M",4399190,"72502",320
201600003974,16,2,15,1700,1,1,1,1,6,208,"","M",4396190,"65888",320
201600003975,16,2,19,800,2,1,1,5,6,320,"","M",4394270,"75622",320
201600003976,16,4,15,1800,1,1,1,1,1,68,"","M",4382820,"77395",320
201600003977,16,5,30,1700,1,2,1,1,2,132,"44 RUE VICTOR HUGO","M",4385150,"65956",320
201600003978,16,7,2,1130,1,1,3,1,3,208,"","M",4395370,"65104",320
201600003979,16,7,25,1815,1,1,1,1,1,286,"","M",4380510,"64294",320
201600003980,16,8,22,1415,1,1,1,1,3,208,"","M",4393370,"59740",320
201600003981,16,8,25,1900,1,2,1,1,1,132,"BD DANNEZ","M",4384730,"66101",320
201600003982,16,9,4,30,3,1,1,1,7,253,"","M",4399370,"75467",320
201600003983,16,9,21,1615,1,1,2,1,3,395,"","M",4399740,"68329",320
201600003984,16,11,3,1745,3,1,2,1,3,314,"","M",4398810,"81160",320
201600003985,16,12,24,1030,1,2,7,1,6,132,"PLACE DE LA RÉPUBLIQUE","M",4384950,"66303",320
201600003986,16,12,25,115,3,1,1,2,6,132,"","M",4386000,"68309",320
201600003987,16,1,28,345,3,1,1,5,6,413,"","M",4336240,"69782",320
201600003988,16,4,2,1800,1,1,1,1,7,215,"","M",4349150,"52291",320
201600003989,16,4,21,1715,1,1,2,2,3,67,"","M",4335140,"59633",320
201600003990,16,5,31,1800,1,2,1,1,6,45,"RIBERE","M",4346400,"41176",320
201600003991,16,6,16,1845,1,1,2,1,3,260,"","M",4337970,"71264",320
201600003992,16,7,30,2115,2,1,2,1,3,252,"","M",4345510,"30089",320
201600003993,16,8,5,1200,1,1,2,1,3,254,"","M",4354020,"45458",320
201600003994,16,8,17,1745,1,1,1,1,6,252,"","M",4341100,"30750",320
201600003995,16,8,25,1115,1,1,1,1,1,116,"","M",4334710,"41910",320
201600003996,16,8,28,1500,1,1,1,1,6,122,"","M",4342910,"55949",320
201600003997,16,10,15,1100,1,2,1,1,2,181,"ROUTE NATIONALE","M",4342010,"25748",320
201600003998,16,10,31,1945,3,1,1,1,6,438,"","M",4346780,"66893",320
201600003999,16,9,15,1715,1,1,2,1,3,8,"","M",4351300,"9454",320
201600004000,16,9,20,1715,1,1,1,1,6,285,"","M",4355390,"32776",320
201600004001,16,10,2,1145,1,1,1,1,6,285,"","M",4355090,"36348",320
201600004002,16,10,2,1015,1,1,1,1,7,109,"","M",4363060,"12379",320
201600004003,16,10,9,1830,1,1,2,1,3,440,"","M",4362960,"-15",320
201600004004,16,11,23,1815,3,1,1,3,1,330,"","M",4359980,"-1059",320
201600004005,16,2,27,930,1,1,2,3,3,273,"","M",4349990,"23394",320
201600004006,16,4,6,1715,1,2,1,1,6,296,"AVENUE DU MIDOUR","M",4375970,"-3172",320
201600004007,16,5,7,1515,1,1,1,1,3,369,"","M",4378820,"29",320
201600004008,16,5,22,2200,3,1,4,2,3,369,"","M",4379380,"2973",320
201600004009,16,6,18,200,4,1,1,2,7,5,"","M",4372770,"-3618",320
201600004010,16,8,27,1830,1,1,1,1,7,202,"","M",4378900,"-10773",320
201600004011,16,10,10,2045,3,1,1,1,6,27,"","M",4369770,"-23884",320
201600004012,16,10,23,1200,1,1,1,1,1,291,"","M",4379610,"-14833",320
201600004013,16,11,20,1730,2,1,1,2,1,460,"","M",4373170,"-16529",320
201600004014,16,11,29,1630,1,1,1,1,3,191,"","M",4375010,"-10169",320
201600004015,16,12,22,1230,1,1,1,2,1,170,"","M",4362520,"-13989",320
201600004016,16,2,23,1400,1,1,1,2,6,202,"","M",4430510,"151055",460
201600004017,16,5,19,1045,1,1,1,1,3,137,"","M",4439467,"136745",460
201600004018,16,5,23,1515,1,1,1,6,2,109,"","M",4433224,"150169",460
201600004019,16,11,24,2030,3,1,1,9,2,109,"","M",4431428,"151154",460
201600004020,16,2,11,1615,1,1,1,3,6,137,"","M",0,"0",460
201600004021,16,3,4,100,4,1,1,3,6,197,"","M",0,"0",460
201600004022,16,3,5,1515,1,1,6,2,6,197,"","M",0,"0",460
201600004023,16,3,11,1530,1,1,1,1,1,137,"","M",0,"0",460
201600004024,16,4,9,800,1,1,2,1,5,201,"","M",4434383,"120904",460
201600004025,16,5,16,1015,1,1,2,1,3,10,"","M",4441995,"156263",460
201600004026,16,5,21,1830,1,1,1,1,1,148,"","M",4435199,"140528",460
201600004027,16,8,6,1230,1,1,2,1,5,10,"","M",4441994,"156270",460
201600004028,16,10,4,1830,1,1,1,1,7,105,"","M",4438643,"151680",460
201600004029,16,10,17,2015,3,1,1,1,6,63,"","M",4426720,"135879",460
201600004030,16,10,24,1730,1,1,1,2,1,13,"","M",4434604,"166553",460
201600004031,16,10,27,1215,1,1,1,1,1,137,"","M",4440227,"138426",460
201600004032,16,10,27,1800,1,1,1,7,1,14,"","M",4438871,"122265",460
201600004033,16,12,21,1345,1,1,1,1,6,201,"","M",0,"0",460
201600004034,16,1,1,145,3,1,1,5,1,307,"","M",4449050,"104154",460
201600004035,16,2,25,1330,1,1,3,2,3,136,"","M",4452505,"128399",460
201600004036,16,2,26,1500,1,1,1,1,6,322,"","M",4440709,"135165",460
201600004037,16,2,28,515,3,1,1,2,6,136,"","M",0,"0",460
201600004038,16,4,2,1100,1,1,1,1,2,322,"","M",0,"0",460
201600004039,16,5,27,1000,1,1,1,1,3,89,"","M",4450858,"110196",460
201600004040,16,5,29,245,5,2,1,3,6,46,"","M",0,"0",460
201600004041,16,6,12,1915,1,1,1,2,6,307,"","M",0,"0",460
201600004042,16,6,22,1715,1,2,1,1,6,225,"lieu dit ""Berlingous""","M",4450337,"117564",460
201600004043,16,8,10,1615,1,1,2,1,3,142,"","M",4447892,"109290",460
201600004044,16,8,14,945,1,2,1,1,6,301,"","M",4441773,"125487",460
201600004045,16,8,20,1045,1,1,1,2,1,5,"","M",4448221,"119460",460
201600004046,16,9,16,915,1,1,1,1,1,231,"","M",4443199,"105372",460
201600004047,16,10,15,2230,3,1,1,1,6,300,"","M",0,"0",460
201600004048,16,1,12,1615,1,1,1,4,6,102,"","M",4458404,"199172",460
201600004049,16,2,7,830,5,1,1,2,6,102,"","M",0,"0",460
201600004050,16,5,27,1730,1,2,1,1,3,102,"boulevard Pasteur","M",4460936,"202571",460
201600004051,16,8,30,1945,1,2,1,1,7,102,"lieu dit ''le castelet''","M",0,"0",460
201600004052,16,10,13,1045,1,2,9,1,6,102,"18 rue Fernand Pezet","M",0,"0",460
201600004053,16,10,22,1130,1,2,1,1,6,102,"15 Av. G. Pompidou","M",4460647,"202457",460
201600004054,16,12,17,1730,2,1,1,1,3,55,"","M",4459392,"206153",460
201600004055,16,2,12,1130,1,1,2,3,1,21,"","M",4457611,"193623",460
201600004056,16,7,18,1200,1,1,2,1,3,2,"","M",4476057,"180684",460
201600004057,16,8,22,2330,3,1,6,1,7,176,"","M",0,"0",460
201600004058,16,1,18,2145,5,2,1,2,6,251,"avenue Victor Hugo","M",4485647,"189334",460
201600004059,16,2,19,815,1,1,1,1,5,339,"","M",0,"0",460
201600004060,16,4,23,1145,1,2,1,1,3,29,"rue de la gare","M",4492705,"184480",460
201600004061,16,5,15,1115,1,1,1,1,7,160,"","M",4478970,"211044",460
201600004062,16,6,2,930,1,1,1,1,1,24,"","M",4488453,"186518",460
201600004063,16,8,18,830,1,1,1,1,3,284,"","M",0,"0",460
201600004064,16,9,22,1345,1,1,1,1,1,117,"","M",4493850,"185531",460
201600004065,16,1,23,1515,1,2,1,1,6,127,"Route de Fumel - RD 673","M",4473159,"137469",460
201600004066,16,3,5,1915,3,1,1,2,1,297,"","M",0,"0",460
201600004067,16,4,25,245,3,1,1,1,6,216,"","M",4475477,"133436",460
201600004068,16,5,20,1200,1,1,1,7,7,334,"","M",4472947,"137538",460
201600004069,16,6,17,1615,1,1,1,2,7,178,"","M",0,"0",460
201600004070,16,7,19,1500,1,2,1,1,1,178,"C2","M",4481642,"146309",460
201600004071,16,7,20,1515,1,1,2,1,3,127,"","M",4476084,"141092",460
201600004072,16,10,16,1530,1,1,1,1,6,169,"","M",4471081,"130456",460
201600004073,16,7,26,1815,1,2,1,1,6,127,"D12","M",4472943,"137541",460
201600004074,16,7,24,800,1,1,1,1,6,114,"","M",4459836,"115239",460
201600004075,16,7,30,1845,1,1,1,1,7,184,"","M",4464643,"115987",460
201600004076,16,9,16,1500,1,1,1,3,1,127,"","M",4471773,"135777",460
201600004077,16,9,18,700,2,1,1,8,6,241,"","M",4480549,"141007",460
201600004078,16,9,26,1200,1,1,1,1,1,66,"","M",4463944,"121908",460
201600004079,16,11,14,1045,1,1,1,1,7,127,"","M",0,"0",460
201600004080,16,12,5,1945,3,1,1,1,1,113,"","M",4462141,"148972",460
201600004081,16,12,13,1345,1,2,1,1,6,127,"boulevard mainiol","M",4473708,"138433",460
201600004082,16,12,22,1445,1,1,1,2,3,127,"","M",4471061,"133118",460
201600004083,16,1,4,2045,3,1,1,2,5,18,"","M",4472379,"167162",460
201600004084,16,1,24,2330,3,1,1,1,6,128,"","M",0,"0",460
201600004085,16,6,15,945,1,1,1,8,5,204,"","M",0,"0",460
201600004086,16,6,22,1315,1,1,1,1,6,59,"","M",0,"0",460
201600004087,16,10,27,1730,1,2,1,1,6,128,"06 RUE DE LA PAIX","M",4477838,"172477",460
201600004088,16,2,6,1830,2,1,1,1,6,208,"","M",4487087,"164292",460
201600004089,16,3,22,2030,3,1,1,1,7,232,"","M",4498827,"163394",460
201600004090,16,6,15,1345,1,1,1,1,1,330,"","M",4494783,"169133",460
201600004091,16,7,14,1800,1,2,3,1,3,309,"60 avenue de Sarlat","M",4489377,"147036",460
201600004092,16,8,14,1500,1,1,1,1,1,145,"","M",4490676,"151048",460
201600004093,16,9,22,1145,1,2,1,1,6,309,"place de la nau","M",4489449,"147698",460
201600004094,16,11,12,1715,2,1,1,1,1,330,"","M",4494705,"168853",460
201600004095,16,12,22,1445,1,1,1,2,3,298,"","M",4501573,"161359",460
201600004096,16,12,31,1615,1,1,1,1,1,145,"","M",0,"0",460
201600004097,16,8,29,2115,3,1,1,1,7,232,"","M",4499046,"165205",460
201600004098,16,6,6,815,1,2,3,1,1,62,"route de toulouse","M",4320450,"12329",650
201600004099,16,6,18,615,2,1,1,2,6,292,"","M",4324910,"-11428",650
201600004100,16,7,13,2015,1,1,1,1,6,108,"","M",4328949,"9388",650
201600004101,16,7,19,1400,1,1,1,1,6,221,"","M",4313590,"9979",650
201600004102,16,9,22,1715,1,1,2,1,1,340,"","M",4327855,"10916",650
201600004103,16,9,28,1715,1,1,1,1,1,280,"","M",4313550,"-6962",650
201600004104,16,11,17,445,3,1,1,1,6,7,"","M",4329870,"6807",650
201600004105,16,4,1,2215,3,1,1,1,6,129,"","M",4331180,"52330",650
201600004106,16,4,24,2230,5,2,6,1,6,129,"rond point Carolle","M",4329390,"51627",650
201600004107,16,8,31,1845,1,1,1,1,7,97,"","M",4319610,"37431",650
201600004108,16,9,5,2015,2,1,1,1,6,260,"","M",4332100,"32584",650
201600004109,16,10,13,800,2,2,1,1,6,183,"Rue de l'Astarac","M",4322830,"41052",650
201600004110,16,1,6,1815,3,1,1,8,6,161,"","M",4333130,"12914",650
201600004111,16,8,10,1130,1,2,1,1,6,222,"12 Rue des pyrénées","M",4314760,"16535",650
201600004112,16,6,6,1615,1,2,1,1,2,304,"615 route de Bordeaux","M",4347220,"2636",650
201600004113,16,9,4,1130,1,1,2,1,3,460,"","M",4338670,"7684",650
201600004114,16,3,14,1830,2,1,1,1,3,20,"","M",4309900,"2174",650
201600004115,16,3,26,845,1,1,1,1,1,40,"","M",4306500,"-4320",650
201600004116,16,4,23,415,3,1,1,1,6,473,"","M",4294830,"-6059",650
201600004117,16,12,8,745,2,2,1,1,6,29,"D918 - PK 18.950","M",4299457,"-12329",650
201600004118,16,12,6,1300,1,1,1,1,1,98,"","M",4300550,"-8091",650
201600004119,16,8,5,1530,1,2,1,1,6,138,"3 avenue du mamelon vert","M",4288850,"-11513",650
201600004120,16,7,31,1300,1,1,1,5,7,188,"","M",4272140,"-4947",650
201600004121,16,12,27,445,5,2,1,1,6,295,"20 avenue de barèges","M",4287230,"-183",650
201600004122,16,12,31,355,5,2,1,1,6,295,"rue de la forge","M",4287240,"-510",650
201600004123,16,3,9,1545,1,1,2,3,3,320,"","M",4312880,"11534",650
201600004124,16,6,20,1630,1,1,1,1,6,123,"","M",4297870,"23967",650
201600004125,16,6,23,1030,1,2,1,1,1,328,"4 ROUTE DE LA CROIX BLAN","M",4307320,"6881",650
201600004126,16,6,23,1700,1,1,1,1,5,147,"","M",4313790,"22545",650
201600004127,16,7,11,1450,1,1,1,1,7,78,"","M",4303150,"16649",650
201600004128,16,7,25,915,1,2,2,1,3,198,"CARREFOUR BEDAT","M",4306050,"15846",650
201600004129,16,11,2,730,1,1,1,1,6,198,"","M",4304790,"19776",650
201600004130,16,12,14,1430,1,2,1,1,3,328,"D26","M",4307660,"6940",650
201600004131,16,1,22,2030,5,2,1,3,6,258,"712 rue du 8 mai 1945","M",4311490,"38394",650
201600004132,16,2,18,2000,5,2,1,2,6,258,"378 rue du tir","M",4311762,"38125",650
201600004133,16,3,7,1445,1,2,1,2,6,258,"499, rue de l'hippodrome","M",4311050,"39796",650
201600004134,16,3,29,1900,1,2,1,1,1,258,"RD 817 PK 10+600","M",4311960,"41026",650
201600004135,16,5,19,1615,1,2,3,1,3,258,"430 rue du 08 mai 1945","M",4311720,"38328",650
201600004136,16,7,25,815,1,1,1,1,1,258,"","M",4309340,"39026",650
201600004137,16,7,30,1415,1,2,6,1,3,69,"giratoire D929/D938","M",4307909,"38080",650
201600004138,16,12,7,2030,3,1,1,1,6,258,"","M",4311880,"41701",650
201600004139,16,12,13,1445,1,1,1,7,1,94,"","M",4306310,"43530",650
201600004140,16,6,22,1515,1,1,1,1,6,92,"","M",4294751,"37424",650
201600004141,16,6,28,1115,1,2,3,1,7,31,"D 929","M",4289710,"35321",650
201600004142,16,10,7,1700,1,2,1,1,6,388,"rue de soulan","M",4281970,"32261",650
201600004143,16,3,14,730,1,1,1,1,7,277,"","M",4399380,"226946",810
201600004144,16,4,19,1700,1,2,1,1,5,230,"RUE DE LA MAIRIE - D103","M",4404320,"217888",810
201600004145,16,4,1,1530,1,1,1,1,1,250,"","M",4376730,"213874",810
201600004146,16,6,15,1100,1,1,1,1,6,288,"","M",4343850,"208490",810
201600004147,16,9,9,1030,1,1,1,1,1,120,"","M",4354530,"227854",810
201600004148,16,11,9,1225,1,1,9,1,5,251,"RN126","M",4355770,"208825",810
201600004149,16,11,29,240,3,1,1,1,6,54,"EN TOULZE","M",4357770,"214570",810
201600004150,16,12,12,1000,1,1,1,7,3,62,"RD 622","M",4368550,"260136",810
201600004151,16,2,19,1045,1,1,1,1,6,280,"","M",4407500,"207003",810
201600004152,16,7,26,2015,1,1,1,1,3,101,"","",NA,NA,810
201600004153,16,9,25,2015,3,1,1,8,3,319,"","M",4399560,"204687",810
201600004154,16,5,23,1445,1,1,1,1,1,147,"","M",4382340,"218542",810
201600004155,16,2,5,2115,3,1,1,1,6,308,"","M",4401320,"235695",810
201600004156,16,9,21,815,1,1,1,1,1,8,"","M",4412200,"216726",810
201600004157,16,1,18,1315,1,1,6,1,6,74,"","M",4392500,"221900",810
201600004158,16,1,30,1515,1,2,1,1,6,10,"GARCEVAL","",NA,NA,810
201600004159,16,3,8,1845,1,1,1,1,1,317,"","M",4389780,"231215",810
201600004160,16,3,26,1030,1,1,1,1,3,247,"","M",4393970,"237878",810
201600004161,16,1,31,1,4,1,1,6,6,105,"","M",4377760,"199197",810
201600004162,16,7,15,800,1,2,1,1,3,105,"D631 PK 24.300","M",4375820,"195540",810
201600004163,16,11,3,1130,1,1,1,1,1,105,"LIEU DIT ESCORS","M",4378290,"200342",810
201600004164,16,4,10,1645,1,1,1,1,1,62,"","M",4366430,"255566",810
201600004165,16,1,3,1830,5,2,6,2,6,140,"AVENUE PIERRE FABRE","M",4369400,"181732",810
201600004166,16,2,19,645,5,1,1,1,6,271,"","",NA,NA,810
201600004167,16,2,26,1015,1,1,2,1,4,92,"","M",4372280,"192725",810
201600004168,16,3,22,615,2,2,1,1,6,140,"CHARLES DE GAULLE","",NA,NA,810
201600004169,16,3,26,1545,1,2,1,1,6,271,"AVENUE RHIN ET DANUBE","",NA,NA,810
201600004170,16,3,24,1730,1,2,6,1,7,70,"AVENUE RHIN ET DANUBE","M",4377370,"168598",810
201600004171,16,4,13,1130,1,1,1,3,3,298,"","M",4362810,"170047",810
201600004172,16,5,12,1900,2,1,1,1,6,92,"","M",4367660,"194775",810
201600004173,16,7,30,2000,1,2,1,1,6,140,"ALLÉ JEAN JAURES","",NA,NA,810
201600004174,16,8,13,15,5,2,1,1,6,140,"ROUTE DE CARAMAN","M",4369060,"181716",810
201600004175,16,9,26,2115,5,2,1,1,6,140,"LIEU DIT PONT D'AMBRES","M",4372390,"182223",810
201600004176,16,1,4,1100,1,1,1,8,6,177,"","M",4369930,"221311",810
201600004177,16,3,4,1600,1,1,1,1,3,182,"","M",4372980,"230650",810
201600004178,16,1,13,1630,1,1,1,1,3,78,"","M",4369940,"200172",810
201600004179,16,9,15,845,1,1,2,1,3,99,"","M",4391700,"187500",810
201600004180,16,1,13,1430,1,1,1,1,4,294,"","M",4384380,"193476",810
201600004181,16,1,28,1400,1,2,1,1,6,99,"RUE DE LA MADELEINE","M",4390230,"189769",810
201600004182,16,10,23,600,3,1,1,1,2,93,"A 68","M",4388500,"199462",810
201600004183,16,10,30,1200,1,1,1,1,6,99,"LIEU DIT BOUDAC - RD 964","M",4394610,"188407",810
201600004184,16,3,8,1715,1,1,1,1,1,131,"","M",4389140,"200379",810
201600004185,16,11,20,615,3,1,1,1,6,117,"RD 964 PK 43 - 800","M",4378150,"198916",810
201600004186,16,12,13,800,1,1,1,5,5,46,"PK 54+700","M",4388780,"197892",810
201600004187,16,12,11,1150,1,1,1,5,7,46,"LES COTEAUX DE LA PEYRE","M",4385840,"196880",810
201600004188,16,12,18,1620,1,1,1,7,6,41,"D 964 PR 23+322","M",4394480,"188445",810
201600004189,16,4,17,1015,1,1,6,8,1,99,"","M",4390510,"185602",810
201600004190,16,12,24,2015,3,1,9,2,5,93,"A68 - PK 59","M",4389910,"203213",810
201600004191,16,6,3,2030,1,2,1,1,7,99,"880 CHEMIN DE REYSSAC","",NA,NA,810
201600004192,16,8,30,715,1,1,1,1,3,99,"","M",4394380,"191295",810
201600004193,16,1,9,2200,5,2,1,1,1,89,"Av de la table de pierre","M",0,"0",690
201600004194,16,2,11,1845,5,2,1,2,6,89,"Chemin du torey","M",0,"0",690
201600004195,16,5,18,900,1,2,1,1,5,69,"1 Avenue Edouard Millaud","M",0,"0",690
201600004196,16,5,23,1800,1,2,1,1,6,89,"avenue table de pierre","M",0,"0",690
201600004197,16,6,11,1,5,2,1,2,6,89,"9 route de pont de chêne","M",0,"0",690
201600004198,16,6,30,830,1,2,1,1,3,89,"33 avenue du chater","M",4574500,"477300",690
201600004199,16,7,11,530,2,2,6,1,7,69,"avenue edouard millaud","M",4575100,"474200",690
201600004200,16,8,12,1215,1,2,1,1,6,69,"29 Avenue Edouard Millau","M",0,"0",690
201600004201,16,10,30,200,3,2,1,1,6,69,"33 rue des pierres blanc","M",4575241,"471390",690
201600004202,16,11,4,1730,2,2,1,1,6,69,"127 avenue Pierre Dumont","M",4574733,"471829",690
201600004203,16,11,18,1621,1,2,1,2,1,89,"65 Grande Rue","M",4573665,"476421",690
201600004204,16,12,5,2245,5,2,1,9,6,89,"65 Grande Rue","M",4573665,"476421",690
201600004205,16,1,1,2106,5,2,2,1,6,408,"12 avenue europe","M",4956432,"364187",20
201600004206,16,1,11,810,2,2,1,2,6,408,"37 rue SCHEFFER","M",4956618,"363495",20
201600004207,16,2,16,1800,1,2,1,1,6,408,"60 rue victor basselet","M",4957382,"362501",20
201600004208,16,2,23,1345,1,1,1,1,4,28,"","",NA,NA,20
201600004209,16,3,22,931,1,2,9,1,6,408,"ROMANETTE (RUELLE)","M",4954836,"361491",20
201600004210,16,10,4,450,3,1,3,1,3,408,"RN2","M",4954150,"359621",20
201600004211,16,3,31,945,1,2,3,3,3,408,"1 rue de la huree","M",4956753,"363420",20
201600004212,16,5,4,1750,1,2,2,1,3,408,"19, GALLET (RUE JACQUES)","M",4957526,"363392",20
201600004213,16,5,17,1724,1,2,2,1,3,408,"2 rue des minimes","M",4957507,"365025",20
201600004214,16,6,18,1410,1,2,6,1,6,408,"1, BOURDAN (RUE PIERRE)","M",4956891,"364686",20
201600004215,16,6,22,1320,1,1,1,1,4,408,"RN2","",NA,NA,20
201600004216,16,7,31,1006,1,2,1,1,6,408,"11 rue du bourg","M",4956445,"362009",20
201600004217,16,6,23,1900,1,2,2,1,3,408,"35, FERE (ROUTE DE LA )","M",4957413,"359477",20
201600004218,16,7,20,1730,1,1,2,1,3,408,"RD 1044","",NA,NA,20
201600004219,16,9,21,1800,1,2,3,1,3,408,"13, VOLTAIRE (RUE)","M",4957837,"365457",20
201600004220,16,9,30,1250,1,2,6,1,3,408,"CARNOT (AVENUE)","M",4956832,"362393",20
201600004221,16,10,5,2315,5,2,4,1,7,408,"1014 rue victor basselet","M",4957441,"361869",20
201600004222,16,10,15,1730,1,1,2,1,3,408,"RN2","M",4954150,"359613",20
201600004223,16,10,26,1815,1,2,1,1,2,408,"rue nestor grehant","M",4956957,"360346",20
201600004224,16,10,22,920,1,1,1,5,2,408,"RN2","M",4956791,"365958",20
201600004225,16,11,3,820,1,2,1,1,3,408,"52, BASSELET (RUE VICTOR","M",4957364,"362543",20
201600004226,16,11,28,1725,2,2,1,1,6,408,"89, PASTEUR (RUE)","M",4956175,"363266",20
201600004227,16,12,10,1800,5,2,1,1,6,408,"avenue charles de gaulle","M",4956932,"364443",20
201600004228,16,1,2,1145,1,1,2,2,3,320,"","M",4405600,"190950",810
201600004229,16,4,10,1815,1,1,1,1,3,64,"","M",4396840,"173835",810
201600004230,16,8,9,1245,1,1,1,1,6,146,"","M",4405850,"200227",810
201600004231,16,10,2,1100,1,1,1,2,6,217,"","M",4399120,"170437",810
201600004232,16,1,24,1830,3,1,1,1,1,202,"","M",4380980,"184617",810
201600004233,16,5,14,1315,1,1,1,1,1,220,"","M",4384730,"178689",810
201600004234,16,5,25,1230,1,1,1,1,3,145,"","M",4388920,"182156",810
201600004235,16,7,9,1000,1,1,1,1,7,220,"","M",4382670,"171103",810
201600004236,16,7,31,1530,1,2,2,1,3,202,"RUE DE BRAUCOL","M",4380020,"182688",810
201600004237,16,8,25,2015,2,1,1,1,6,178,"","M",4391390,"157842",810
201600004238,16,6,10,815,1,2,1,1,6,120,"7 AV. GÉNÉRAL DE GAULLE","M",4354090,"226623",810
201600004239,16,12,29,1230,1,1,3,1,2,50,"RN 126 - PK 19","M",4358030,"183629",810
201600004240,16,5,20,1845,1,1,2,1,1,142,"","M",4351970,"207243",810
201600004241,16,5,29,515,2,2,1,2,6,76,"AVENUE DE CASTRES","M",4356820,"188921",810
201600004242,16,6,7,1745,1,1,1,1,5,219,"","M",4357020,"197095",810
201600004243,16,6,3,1115,1,1,1,1,6,219,"","M",4359250,"195985",810
201600004244,16,7,29,1930,1,1,2,1,1,100,"","M",4348010,"200854",810
201600004245,16,9,27,1130,1,1,1,1,6,219,"","",NA,NA,810
201600004246,16,12,10,1120,1,1,1,7,3,219,"EN GAMEL","M",4361320,"202782",810
201600004247,16,12,18,805,1,1,1,5,1,219,"RD 92","M",4356310,"199564",810
201600004248,16,3,13,2015,3,1,1,1,7,177,"","M",0,"0",820
201600004249,16,7,19,1215,1,1,1,1,2,112,"","M",0,"0",820
201600004250,16,11,10,1745,2,1,1,2,1,45,"","M",0,"0",820
201600004251,16,11,23,1930,3,1,1,1,1,165,"","M",0,"0",820
201600004252,16,1,29,1230,1,1,1,1,6,40,"","M",0,"0",820
201600004253,16,2,5,1715,1,2,1,7,6,37,"4 avenue edouard Herriot","M",0,"0",820
201600004254,16,3,14,400,3,1,1,1,6,110,"","M",0,"0",820
201600004255,16,3,15,1815,1,2,1,1,6,37,"44 boulevard Didier Rey","M",0,"0",820
201600004256,16,6,5,1715,1,2,1,1,6,37,"50 boulevard herriot","M",0,"0",820
201600004257,16,6,13,1430,1,1,1,2,6,195,"","M",0,"0",820
201600004258,16,7,8,845,1,1,1,1,1,37,"Route de St Martin","M",4414819,"157420",820
201600004259,16,7,18,2345,3,1,1,1,7,131,"","M",0,"0",820
201600004260,16,9,26,1015,1,1,1,1,1,126,"3 ROUTE DU CAUSSE","M",0,"0",820
201600004261,16,10,23,2315,3,1,1,1,6,159,"","M",0,"0",820
201600004262,16,11,12,2030,3,1,1,2,6,37,"Lieu-Dit Teulary","M",4419736,"159303",820
201600004263,16,11,14,1045,1,1,1,1,7,131,"","M",0,"0",820
201600004264,16,2,18,1530,1,1,1,1,7,176,"","M",0,"0",820
201600004265,16,7,16,2330,3,1,2,1,3,134,"","M",0,"0",820
201600004266,16,7,20,1245,1,1,1,1,3,132,"","M",0,"0",820
201600004267,16,7,19,800,1,2,6,1,7,161,"chemin de bonhomme","M",0,"0",820
201600004268,16,7,29,1630,1,1,1,1,3,134,"","M",0,"0",820
201600004269,16,8,21,930,1,1,1,1,6,161,"","M",0,"0",820
201600004270,16,8,29,1745,1,1,1,7,6,26,"","M",0,"0",820
201600004271,16,9,15,1900,1,2,1,1,6,134,"29 rue marcellin viguier","M",0,"0",820
201600004272,16,9,28,1730,1,1,1,1,6,66,"","M",0,"0",820
201600004273,16,10,16,2015,3,1,1,2,6,134,"","M",0,"0",820
201600004274,16,12,31,1800,3,1,1,5,6,69,"","M",0,"0",820
201600004275,16,4,18,1300,1,1,1,1,6,147,"","M",0,"0",820
201600004276,16,4,24,1615,1,1,1,1,6,147,"","M",0,"0",820
